id;curso;Area_the;setor;turno;grau;forma_evasao;ira;contagem_disciplinas;contagem_reprovacoes;evasao;proprep;
9173;Enfermagem;CL;Setor de Ciências da Saúde;I;ABI;Abandono;0,4476;19;4;1;0,210526316;0,198865847
24998;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,5683;118;23;0;0,194915254;0,198893079
59464;Nutrição;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8405;81;0;0;0;0,198952722
45462;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,8798;84;0;0;0;0,198969482
66175;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,6777;51;3;0;0,058823529;0,198974779
57352;Educação Física;LS;Setor Litoral;N;Licenciatura;Abandono;0,6045;22;10;1;0,454545455;0,19898656
62320;Agronomia;LS;Setor Palotina;I;Bacharelado;Abandono;0;5;0;1;0;0,198989412
68413;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,8799;60;0;0;0;0,199005317
53719;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0;10;2;1;0,2;0,199027382
26140;Enfermagem;CL;Setor de Ciências da Saúde;I;ABI;Abandono;0,6274;14;2;1;0,142857143;0,199046912
56674;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,899;79;0;0;0;0,199075134
72155;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,8147;45;0;0;0;0,199077379
37879;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7673;203;2;0;0,009852217;0,199080267
30100;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7472;43;3;0;0,069767442;0,199102912
58822;Engenharia Civil;ET;Centro de Estudos do Mar;T;Bacharelado;Abandono;0,2758;39;16;1;0,41025641;0,199124956
31693;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Formatura;0,7798;65;0;0;0;0,199149196
37597;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8559;39;0;0;0;0,199152984
73239;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8322;83;0;0;0;0,199153176
28950;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7215;60;0;0;0;0,199154841
46198;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Formatura;0,8034;70;0;0;0;0,199187202
35110;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,804;58;2;0;0,034482759;0,199190006
14229;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,5464;197;39;0;0,197969543;0,199196709
43266;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,7625;109;3;0;0,027522936;0,199208897
55542;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,2543;13;4;1;0,307692308;0,199221748
74817;História;ED;Setor de Ciências Humanas;T;Licenciatura;Sem evasão;0,8325;22;1;0;0,045454545;0,199227781
69369;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7785;50;0;0;0;0,199253408
63111;Engenharia de Energia;ET;Setor Palotina;M;Bacharelado;Abandono;0,1918;20;6;1;0,3;0,199258823
55213;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8058;69;0;0;0;0,199277477
79835;Design de Produto;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Sem evasão;0,8472;22;0;0;0;0,199294944
44292;Biomedicina;CL;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,2681;129;47;1;0,364341085;0,199311805
10149;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Abandono;0,5952;69;10;1;0,144927536;0,199320003
15161;Ciências Biológicas;ED;Setor de Ciências Biológicas;N;Licenciatura;Formatura;0,7938;66;0;0;0;0,199327632
65772;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Sem evasão;0,7496;58;0;0;0;0,199332238
29855;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7419;91;6;0;0,065934066;0,199385354
49012;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,1375;33;20;1;0,606060606;0,199390942
39629;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,909;237;0;0;0;0,199397067
71122;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,6472;47;1;0;0,021276596;0,199405431
31484;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,776;49;1;0;0,020408163;0,199424897
56420;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,7895;60;1;0;0,016666667;0,199435528
37685;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8769;246;0;0;0;0,199443498
53022;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Formatura;0,7154;99;7;0;0,070707071;0,199449235
59920;Gestão e Empreendedorismo;BE;Setor Litoral;N;Bacharelado;Abandono;0,2719;22;18;1;0,818181818;0,199453377
15335;Enfermagem;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8195;91;0;0;0;0,199474567
7903;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Abandono;0,0761;40;35;1;0,875;0,199481239
77752;Medicina;CL;Toledo;I;Bacharelado;Sem evasão;0,8312;32;0;0;0;0,199491218
47780;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,7967;87;1;1;0,011494253;0,199552426
57089;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8491;54;0;0;0;0,199571338
32507;Biomedicina;CL;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,7911;75;5;0;0,066666667;0,199574848
3309;Música;AH;Setor de Artes, Comunicação e Design;T;Bacharelado;Abandono;0,7057;102;8;1;0,078431373;0,199608002
11770;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Abandono;0,501;69;17;1;0,246376812;0,199623353
23863;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,4901;30;13;1;0,433333333;0,199625321
48054;Relações Públicas;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Formatura;0,8707;157;1;0;0,006369427;0,199647519
47836;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,4529;74;16;1;0,216216216;0,199659887
76867;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Sem evasão;0,7058;36;4;0;0,111111111;0,199664736
194;Gestão de Turismo;BE;Setor Litoral;N;Tecnológico;Abandono;0;11;7;1;0,636363636;0,19966804
44802;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0;5;5;1;1;0,199671709
56379;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,0767;46;23;0;0,5;0,199692071
36518;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8396;64;3;0;0,046875;0,199699859
21287;Design de Produto;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Abandono;0,3116;10;5;1;0,5;0,199707808
20915;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Abandono;0,286;5;4;1;0,8;0,199708442
73545;Química;PH;Setor de Ciências Exatas;I;ABI;Sem evasão;0,2907;29;12;0;0,413793103;0,199726312
76912;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Sem evasão;0,8661;36;0;0;0;0,199727179
76502;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,7488;33;0;0;0;0,19972795
40606;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8944;48;0;0;0;0,199742664
77646;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,6666;22;3;0;0,136363636;0,199754145
78569;Filosofia;AH;Setor de Ciências Humanas;M;Bacharelado;Sem evasão;0,525;8;1;0;0,125;0,19976532
6241;Música;ED;Setor de Artes, Comunicação e Design;T;Licenciatura;Abandono;0,414;31;15;1;0,483870968;0,199772274
47724;Medicina;CL;Toledo;I;Bacharelado;Formatura;0,9248;127;0;0;0;0,199774052
41783;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Formatura;0,9229;42;0;0;0;0,199785726
13751;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,816;84;0;0;0;0,199791465
77335;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Sem evasão;0,538;18;4;0;0,222222222;0,199794991
12517;História - Memória e Imagem;AH;Setor de Ciências Humanas;N;Bacharelado;Formatura;0,5135;63;17;0;0,26984127;0,199798234
30438;Engenharia Ambiental;LS;Setor de Tecnologia;I;Bacharelado;Formatura;0,7542;84;3;0;0,035714286;0,199798379
26272;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6339;68;9;0;0,132352941;0,199803889
3483;Música;AH;Setor de Artes, Comunicação e Design;T;Bacharelado;Abandono;0,7917;58;3;1;0,051724138;0,199804568
1687;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0;6;6;1;1;0,199811318
363;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0;12;6;1;0,5;0,199821927
20389;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Abandono;0,2488;27;18;1;0,666666667;0,199826641
52171;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8823;92;0;0;0;0,199836516
29933;Química;PH;Setor de Ciências Exatas;I;ABI;Formatura;0,6097;125;35;0;0,28;0,199845373
52353;Engenharia Ambiental e Sanitária;LS;Centro de Estudos do Mar;T;Bacharelado;Sem evasão;0,6684;108;10;0;0,092592593;0,199849076
15677;Filosofia;AH;Setor de Ciências Humanas;N;ABI;Abandono;0,3478;17;9;1;0,529411765;0,199880548
54501;Fisioterapia;CL;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,7682;112;1;1;0,008928571;0,199898074
32045;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7857;65;2;0;0,030769231;0,19990132
34169;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Abandono;0,5262;144;38;1;0,263888889;0,199902465
55189;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Formatura;0,8209;89;2;0;0,02247191;0,199903225
15195;Engenharia Ambiental;LS;Setor de Tecnologia;I;Bacharelado;Formatura;0,6137;79;11;0;0,139240506;0,199922042
36407;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,8377;88;0;0;0;0,199925547
77254;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,6594;27;0;0;0;0,199934898
21683;Ciências Biológicas;LS;Setor Palotina;I;Bacharelado;Abandono;0,3372;9;6;1;0,666666667;0,199944205
14909;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8597;131;0;0;0;0,199957634
66598;Gestão Imobiliária;BE;Setor Litoral;N;Tecnológico;Abandono;0,555;10;5;1;0,5;0,199964222
7143;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,5671;69;8;1;0,115942029;0,200013787
41368;Secretariado;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8081;81;0;0;0;0,200017422
19233;Geografia;SS;Setor de Ciências da Terra;M;Bacharelado;Abandono;0,5651;57;20;1;0,350877193;0,200018392
29874;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Abandono;0,7425;19;1;1;0,052631579;0,200023791
63205;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,6032;57;1;0;0,01754386;0,200043683
35428;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,826;88;2;0;0,022727273;0,200052442
41036;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,9;40;0;0;0;0,200063955
4090;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Abandono;0,5095;22;5;1;0,227272727;0,200086045
45390;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,9202;154;0;0;0;0,200100279
11847;Engenharia Mecânica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,7385;108;5;0;0,046296296;0,200117642
2389;Ciências Biológicas;LS;Setor de Ciências Biológicas;M;Bacharelado;Formatura;0,7169;41;0;0;0;0,200134427
22315;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8469;80;0;0;0;0,200141855
67816;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,6671;11;1;1;0,090909091;0,200149795
35980;Educação Física;LS;Setor Litoral;N;Licenciatura;Formatura;0,7599;117;20;0;0,170940171;0,200163302
44549;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Formatura;0,781;79;1;0;0,012658228;0,200166637
41767;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7005;162;18;0;0,111111111;0,200168294
27328;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,626;82;23;0;0,280487805;0,200207541
25036;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,5712;84;11;0;0,130952381;0,200209964
47427;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Formatura;0,8066;70;3;0;0,042857143;0,20021584
10993;Ciências Sociais;SS;Setor de Ciências Humanas;M;ABI;Formatura;0,8815;64;0;0;0;0,200223348
4229;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7111;119;10;0;0,084033613;0,200224069
32111;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,5984;217;14;0;0,064516129;0,200237139
42832;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,9191;107;1;0;0,009345794;0,200240753
45289;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8716;186;0;0;0;0,200242168
74150;Artes;ED;Setor Litoral;M;Licenciatura;Sem evasão;0,5314;26;12;0;0,461538462;0,200260061
44148;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0;5;5;1;1;0,200291258
27237;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,6073;180;26;0;0,144444444;0,200326992
46389;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,7019;116;9;0;0,077586207;0,200329836
4547;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,2739;78;43;1;0,551282051;0,200364206
75976;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Sem evasão;0,8429;35;0;0;0;0,200370409
52117;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,7739;94;3;0;0,031914894;0,200370988
616;Terapia Ocupacional;PS;Setor de Ciências da Saúde;N;Bacharelado;Abandono;0;25;6;1;0,24;0,2003801
31212;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8683;246;0;0;0;0,200389032
24560;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,5418;10;3;1;0,3;0,200407574
68334;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0,1879;14;9;1;0,642857143;0,200411402
44372;Fisioterapia;CL;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,6954;148;16;0;0,108108108;0,200424361
24779;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,5549;81;15;0;0,185185185;0,200445737
29654;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,6665;279;64;0;0,229390681;0,200461995
53407;Jornalismo;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Sem evasão;0,1294;81;42;0;0,518518519;0,200477717
61487;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Sem evasão;0,7603;40;4;0;0,1;0,200480449
27547;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,6798;47;3;0;0,063829787;0,200499533
19226;Design de Produto;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Abandono;0,17;26;12;1;0,461538462;0,200500473
36648;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,8647;55;0;0;0;0,200502427
79748;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0;4;0;1;0;0,200513041
33669;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,8057;37;0;0;0;0,200515805
3725;Engenharia Ambiental;LS;Setor de Tecnologia;I;Bacharelado;Formatura;0,7531;66;3;0;0,045454545;0,200516437
46494;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,8757;25;0;1;0;0,200521013
262;Ciências;ED;Setor Litoral;N;Licenciatura;Abandono;0;45;13;1;0,288888889;0,200526984
12579;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,1966;20;14;1;0,7;0,200537128
40307;Engenharia Mecânica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,8907;91;0;0;0;0,200544279
2923;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,6668;35;3;1;0,085714286;0,200552401
550;História - Memória e Imagem;AH;Setor de Ciências Humanas;N;Bacharelado;Abandono;0;5;3;1;0,6;0,200582202
31649;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,9286;66;0;0;0;0,200587883
20812;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,2779;13;3;1;0,230769231;0,200591262
47364;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0;10;7;1;0,7;0,20062581
25083;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Formatura;0,5841;129;20;0;0,15503876;0,200629729
26959;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Formatura;0,6582;68;2;0;0,029411765;0,20063054
34708;Ciências Biológicas;ED;Setor Palotina;I;Licenciatura;Abandono;0,5101;50;15;1;0,3;0,200641078
17351;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Abandono;0,2682;16;10;1;0,625;0,200653647
44818;Administração Pública;BE;Setor Litoral;N;Bacharelado;Formatura;0,8422;84;6;0;0,071428571;0,200666686
79203;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,2973;5;5;1;1;0,200670938
67610;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Sem evasão;0,7282;32;1;0;0,03125;0,200720376
52999;Gestão Ambiental;LS;Setor Litoral;M;Bacharelado;Abandono;0;16;3;1;0,1875;0,200724678
79354;Gestão da Informação;CS;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Sem evasão;0,6806;36;3;0;0,083333333;0,20074666
48780;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6091;115;16;0;0,139130435;0,200754947
69134;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0;4;0;1;0;0,200760938
76135;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7871;34;1;0;0,029411765;0,200781285
75593;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Sem evasão;0,9209;23;0;0;0;0,200806989
8737;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,2912;24;11;1;0,458333333;0,200808289
11974;Física;PH;Setor de Ciências Exatas;M;Bacharelado;Formatura;0,868;55;0;0;0;0,200816323
31724;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,3757;151;50;0;0,331125828;0,200818999
35230;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7826;166;0;0;0;0,200830753
62735;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,7044;20;0;1;0;0,200851328
68307;Engenharia Ambiental;LS;Setor de Tecnologia;I;Bacharelado;Abandono;0,4728;23;7;1;0,304347826;0,200851737
61138;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Sem evasão;0,9061;69;0;0;0;0,200886842
52730;Linguagem e Comunicação;ED;Setor Litoral;N;Licenciatura;Formatura;0,8497;67;1;0;0,014925373;0,200912231
18489;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6062;53;9;0;0,169811321;0,200921229
61557;Filosofia;AH;Setor de Ciências Humanas;M;Bacharelado;Abandono;0,2337;43;15;1;0,348837209;0,200924756
41110;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Abandono;0,2403;36;22;1;0,611111111;0,200926314
39221;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,9131;213;0;0;0;0,200926742
15464;Negócios Imobiliários;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,5974;114;17;0;0,149122807;0,200934014
65643;Design Gráfico;AH;Setor de Artes, Comunicação e Design;I;Bacharelado;Sem evasão;0,9109;51;0;0;0;0,200949869
56372;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Sem evasão;0,6973;93;1;0;0,010752688;0,200963339
24552;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,9129;63;0;0;0;0,200972921
25897;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Formatura;0,7276;118;4;0;0,033898305;0,200989419
375;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Abandono;0;10;10;1;1;0,200999534
41107;Artes;ED;Setor Litoral;M;Licenciatura;Abandono;0,7892;113;6;1;0,053097345;0,201018971
4063;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,5335;41;10;1;0,243902439;0,201029967
49951;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,665;28;2;1;0,071428571;0,201039767
64285;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Sem evasão;0,4516;40;7;0;0,175;0,201044157
2555;Educação Física;LS;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,7832;33;1;1;0,03030303;0,201062486
50355;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,883;163;0;0;0;0,201072565
22968;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Abandono;0,4255;15;7;1;0,466666667;0,201078947
31892;Comunicação Institucional;SS;Setor de Educação Profissional e Tecnológica;M;Tecnológico;Formatura;0,7832;55;2;0;0,036363636;0,201095926
28363;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,704;58;5;0;0,086206897;0,201137612
10827;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,8775;29;0;1;0;0,201140191
34145;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8102;146;4;0;0,02739726;0,201140354
76989;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,88;50;0;0;0;0,201159095
40257;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8688;108;0;0;0;0,201208394
77702;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,5533;6;1;1;0,166666667;0,201220214
69025;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,4033;37;12;1;0,324324324;0,201229885
17398;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7274;44;5;0;0,113636364;0,201234713
43425;Educação Física;LS;Setor Litoral;N;Licenciatura;Formatura;0,838;103;6;0;0,058252427;0,201242267
17552;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7457;84;0;0;0;0,20126579
25272;Ciências Biológicas;ED;Setor de Ciências Biológicas;N;Licenciatura;Abandono;0,762;52;0;1;0;0,201289761
17977;Ciências Exatas;ET;Setor Palotina;N;ABI;Abandono;0,0685;10;10;1;1;0,201341537
47321;História;ED;Setor de Ciências Humanas;T;Licenciatura;Formatura;0,7747;98;4;0;0,040816327;0,20134481
27031;Fisioterapia;CL;Setor de Ciências Biológicas;I;Bacharelado;Formatura;0,6608;141;7;0;0,04964539;0,201347307
37328;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6984;158;17;0;0,107594937;0,20139172
77647;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,86;28;0;0;0;0,201401896
75446;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,0356;5;5;1;1;0,201404365
18348;Ciências Biológicas;LS;Setor de Ciências Biológicas;N;ABI;Abandono;0,1016;18;7;1;0,388888889;0,201409183
64564;Filosofia;AH;Setor de Ciências Humanas;M;Bacharelado;Abandono;0;10;4;1;0,4;0,201415081
74171;Ciências Biológicas;ED;Setor Palotina;I;Licenciatura;Sem evasão;0,7348;66;0;0;0;0,20144473
21169;Matemática;ED;Setor de Ciências Exatas;T;Licenciatura;Abandono;0,305;15;3;1;0,2;0,201449383
66646;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,5427;19;5;1;0,263157895;0,201449717
15116;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,3995;30;4;1;0,133333333;0,20145893
77188;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,5882;22;3;0;0,136363636;0,2014904
54650;Turismo;BE;Setor de Ciências Humanas;N;Bacharelado;Formatura;0,9089;67;0;0;0;0,201494036
2267;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,0457;13;6;1;0,461538462;0,201495553
5916;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,3904;17;3;1;0,176470588;0,201496024
53401;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7211;64;1;0;0,015625;0,201500838
77688;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,5263;23;2;0;0,086956522;0,201502303
18456;Geografia;SS;Setor de Ciências da Terra;N;ABI;Abandono;0,1096;21;12;1;0,571428571;0,201505191
76099;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,806;32;0;0;0;0,201521424
33329;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Abandono;0,3468;83;35;1;0,421686747;0,201578399
23313;Ciências Biológicas;LS;Setor Palotina;I;Bacharelado;Formatura;0,6508;98;15;0;0,153061224;0,201606563
39354;Engenharia de Produção;ET;Jandaia;T;Bacharelado;Formatura;0,8786;71;1;0;0,014084507;0,201608496
20861;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,281;31;25;1;0,806451613;0,201625349
